  -4449384.1297891289        3860492.3115970655       -4844658.8808084941        5532506.6910129683       -1618775.9101319446        2370298.9383020229       -54764.104704699421     
  -1760179.1449501121        22761021.797187563       -6821906.4287921255        5094333.8157813018       -5358803.7226912519       -353474.27139989421       -2355794.6542242179     
  -7299865.7296855068        4085469.8255055947       -8653511.7032227684        6155109.7181726517       -3670021.6651397618        3013532.2013001940       -50407.392206936383     
   2106625.8087828709        12882949.987543570        965131.22639222443        3323164.4990086178       -981500.96886504127        195668.78614713016       -648678.89518654812     
  -2462858.3583916198       -1276907.9270077581       -3155358.0227490952        177132.00269112864       -1524945.9925358025        520498.84537612804       -3130.0996235785078     
   1111619.2969202606        3404313.0781249572        977295.35082763771        899584.33980314911       -38667.369960934026       -5614.3378535194925       -15525.829456299944     
  -197984.16578553204       -215380.57033669477       -235886.72471711005       -74878.832269760707       -38675.937906198218       -12938.580300982636       -8.6309919232913561     
  -627696.20693475206       -6349181.1680243211        777804.89474652929       -1274901.3531797377        1432974.7317666337        205948.19845087893        427159.12981656793     
   5485947.0355745340       -291783.45697326871        5552016.8620100161       -3587280.2256267024        1061307.0833185364       -1619736.6625390386        5526.1721854816033     
  -1344859.5584197899       -10092771.243318679        329102.74998473888       -2508507.1281884643        1639219.7676727891        34385.562219141117        476712.86856306565     
   3298989.2076643528        281662.58938728750        3796700.7203237647       -1131440.5462018587        1058160.0148784311       -612756.35426164453        11097.076851058273     
  -967556.26787700830       -3835456.8634413732       -720115.02817731071       -1098091.2177318055        157156.92772851069       -14865.917672172647        21204.240423736450     
   401439.49196126050        411844.17106794700        478507.13295151619        146233.98002999698        76276.417701799946        29383.950719215547        1436.8921898514266     
  -13142.827260362064       -23138.392786700551       -18134.060890625860       -3589.3034215127968       -5960.1779160902706       -408.54047227169673       -245.48382286734952     
  -1219020.8748445679        1014498.3167993389       -1338310.6960278330        913906.02526278526       -231820.87274626124        255400.34870419148       -19142.033069436467     
  -632924.29874352482        4437025.7436108235       -1564255.5972170373        1318877.5130411463       -943643.58316682093        51382.839706824197       -154296.09868545382     
  -1742164.7904045824        1045418.3806237568       -2029584.6180789610        932506.09462987806       -441605.93218621507        274336.89336426387       -15233.201218841785     
   55498.922407723679        1812155.4217734954       -120786.67694054105        566200.25962099433       -154190.12666090467        25247.028136972927       -13436.576973003119     
  -274975.40852497559       -92126.427662383692       -326679.15658427577       -33163.603654369770       -54258.854437238988       -11697.418643480072       -1697.7070045532530     
   2871.9862335603320        48519.687488864722        6598.5626717074865        11744.422773340390        4534.7838495091082        786.39830964503619        374.42706131686202     
  -1691.2799616442749        453.97335882079255       -1297.9631545002337       -240.84329744138208        45.721654804977135       -81.883244621420289        21.335802880017344     
