HD206998        552    1     560.760    5822.000      -0.690       4.240       1.130       4.258       1.516       1.453       4.147    6       1.441
HD2071          553    1     593.290    5719.000      -0.090       4.470       0.950       4.503       1.825       1.893       4.566   11       1.870
HD207129        554    1    3484.890    5937.000       0.000       4.490       1.060       4.506       2.075       2.131       4.565   11       2.119
HD207190        555    1     312.850    6178.000      -0.420       4.330       1.510       4.346       1.823       1.800       4.298    8       1.789
HD207583        556    1     174.310    5534.000       0.010       4.460       0.990       4.498       1.784       1.853       4.559   11       1.827
HD207699        557    1      70.940    4874.000      -0.120       4.360       0.630       4.389       1.120       1.102       4.318    8       1.093
HD207700        558    1     601.370    5666.000       0.040       4.290       0.980       4.261       2.196       2.105       4.162    7       2.125
HD20781         559    1    1270.790    5256.000      -0.110       4.370       0.780       4.390       1.535       1.531       4.364    9       1.520
HD20782         560    1    1352.770    5774.000      -0.060       4.370       1.000       4.378       2.046       2.031       4.348    8       2.027
HD207832        561    1     264.810    5718.000       0.150       4.450       0.860       4.498       2.093       2.169       4.553   11       2.134
HD207869        562    1     468.940    5527.000      -0.450       4.500       0.730       4.498       1.329       1.375       4.574   11       1.376
HD207970        564    1     486.980    5556.000       0.070       4.380       0.800       4.366       2.017       1.981       4.321    8       1.990
HD208           565    1     528.220    5914.000      -0.310       4.470       1.050       4.493       1.712       1.768       4.550   10       1.752
HD208068        566    1     216.950    6007.000      -0.380       4.640       1.170       4.606       1.517       1.598       4.758   13       1.622
HD208272        568    1     716.670    5199.000      -0.080       4.420       0.990       4.401       1.490       1.471       4.387    9       1.482
HD208487        569    1     893.870    6146.000       0.080       4.480       1.240       4.530       2.268       2.363       4.601   11       2.324
HD20852         570    1     467.540    6813.000      -0.350       4.760       2.340       4.475       1.631       1.446       4.518   10       1.662
HD208573        571    1     131.540    4910.000       0.000       4.410       0.860       4.394       1.245       1.216       4.341    8       1.224
HD208672        572    1      73.230    5986.000       0.130       4.610       1.070       4.580       2.171       2.227       4.679   12       2.251
HD20868         573    1     326.840    4802.000       0.050       4.260       0.550       4.326       1.215       1.183       4.200    7       1.155
HD208704        574    1     809.960    5826.000      -0.090       4.380       1.040       4.398       2.028       2.031       4.385    9       2.019
HD209100        575    1    4389.400    4754.000      -0.200       4.450       0.680       4.399       0.918       0.873       4.317    8       0.890
HD209449        576    1     278.260    5854.000       0.410       4.160       1.190       4.160       2.905       2.802       4.042    5       2.802
HD209458        577    1     340.340    6118.000       0.030       4.500       1.210       4.636       2.045       2.270       4.786   13       2.159
HD209566        578    1     176.780    5500.000       0.120       4.380       0.750       4.387       1.993       1.982       4.363    9       1.978
HD209742        579    1     409.540    5137.000      -0.160       4.490       0.790       4.425       1.330       1.301       4.438    9       1.337
HD21019         580    1    1218.990    5468.000      -0.450       3.930       1.050       3.973       1.863       1.687       3.642    1       1.664
HD210272        581    1     178.950    5713.000      -0.220       4.130       1.160       4.139       2.095       1.982       3.976    5       1.975
HD210277        582    1     962.480    5505.000       0.180       4.300       0.860       4.292       2.154       2.088       4.202    7       2.094
HD210320        583    1      74.090    5597.000       0.110       4.310       0.870       4.282       2.184       2.102       4.191    7       2.122
HD210329        584    1      69.130    4965.000      -0.180       4.400       0.450       4.400       1.159       1.148       4.377    9       1.148
HD210507        585    1      67.400    4998.000       0.070       4.420       0.690       4.421       1.367       1.371       4.429    9       1.371
HD210573        586    1     138.830    4918.000      -0.070       4.480       0.680       4.424       1.162       1.141       4.439    9       1.169
HD210752        587    1     736.950    5951.000      -0.580       4.530       1.200       4.532       1.362       1.427       4.629   11       1.426
HD210918        588    1    1700.140    5755.000      -0.090       4.350       0.990       4.337       2.044       1.997       4.279    8       2.006
HD210975        589    1     251.900    4749.000      -0.430       4.370       0.050       4.403       0.756       0.734       4.307    8       0.725
HD211038        590    1    2283.900    4989.000      -0.250       3.680       0.790       3.477       1.896       1.490       3.472    1       1.659
HD211188        591    1     136.740    5053.000      -0.120       4.410       0.420       4.435       1.261       1.289       4.466   10       1.276
HD211317        592    1     175.980    5965.000       0.270       4.300       1.210       4.325       2.639       2.614       4.266    8       2.597
HD21132         593    1     812.420    6243.000      -0.370       4.600       1.440       4.549       1.655       1.687       4.645   11       1.724
HD211369        594    1     115.050    4984.000       0.040       4.440       0.670       4.464       1.278       1.324       4.529   10       1.311
HD211415        595    1    1266.110    5850.000      -0.210       4.390       0.990       4.479       1.810       1.903       4.526   10       1.843
HD211534        596    1      97.610    5032.000      -0.310       4.430       0.140       4.414       1.110       1.102       4.412    9       1.110
HD21161         598    1     119.370    5923.000       0.090       4.240       1.140       4.312       2.403       2.405       4.244    7       2.354
HD212036        599    1     196.720    5687.000      -0.010       4.410       0.800       4.439       1.965       1.997       4.458   10       1.978
HD21209A        600    1     336.540    4671.000      -0.410       4.310       0.540       4.375       0.722       0.681       4.199    7       0.662
HD212231        601    1     146.580    5762.000      -0.300       4.200       1.010       4.196       1.978       1.877       4.061    6       1.880
HD212301        602    1     415.310    6271.000       0.180       4.550       1.290       4.570       2.409       2.501       4.659   12       2.483
HD21251         603    1      93.810    4920.000      -0.090       4.410       0.680       4.374       1.210       1.159       4.290    8       1.175
HD212563        604    1      92.340    5018.000      -0.020       4.520       0.890       4.432       1.306       1.274       4.458   10       1.319
HD212580        605    1     256.180    5155.000      -0.110       4.440       0.850       4.434       1.381       1.391       4.458   10       1.394
HD212708        606    1     993.110    5681.000       0.270       4.350       0.990       4.369       2.343       2.329       4.330    8       2.318
HD212918        607    1     203.150    5051.000      -0.210       4.480       0.410       4.438       1.182       1.180       4.475   10       1.199
HD213042        608    1     479.650    4831.000       0.080       4.380       0.820       4.426       1.165       1.196       4.450   10       1.176
HD213240        609    1     279.840    5982.000       0.140       4.270       1.250       4.277       2.545       2.487       4.194    7       2.483
HD213575        610    1     492.360    5671.000      -0.150       4.180       1.020       4.125       2.155       1.985       3.951    5       2.029
HD213628        611    1     450.830    5555.000       0.010       4.440       0.820       4.466       1.843       1.887       4.507   10       1.870
HD213852        612    1      70.100    4943.000       0.150       4.240       0.400       4.359       1.432       1.447       4.267    8       1.390
HD213941        613    1     848.390    5532.000      -0.460       4.410       0.720       4.323       1.522       1.424       4.241    7       1.473
HD214094        614    1     401.720    6288.000      -0.010       4.280       1.460       4.323       2.467       2.459       4.269    8       2.426
HD21411         615    1     236.660    5473.000      -0.260       4.510       0.810       4.510       1.454       1.507       4.591   11       1.507
HD214383        616    1     100.450    4876.000      -0.160       4.470       0.590       4.429       1.037       1.034       4.461   10       1.051
HD214385        617    1     482.150    5654.000      -0.340       4.430       0.810       4.483       1.544       1.615       4.540   10       1.581
HD214759        618    1     346.540    5461.000       0.180       4.370       0.850       4.455       1.933       2.006       4.490   10       1.955
HD214867        619    1     114.920    5807.000       0.010       4.660       1.230       4.625       1.839       1.924       4.780   13       1.951
HD214954        620    1      35.160    5738.000       0.140       4.480       0.990       4.338       2.284       2.159       4.281    8       2.246
HD214998        621    1      71.790    4847.000       0.060       4.370       0.770       4.377       1.234       1.199       4.289    8       1.198
HD215152        622    1    1962.140    4935.000      -0.100       4.400       0.680       4.411       1.175       1.177       4.404    9       1.172
HD215257        623    1     882.930    6052.000      -0.630       4.460       1.400       4.473       1.390       1.429       4.521   10       1.421
HD215456        624    1    2569.140    5789.000      -0.090       4.100       1.190       4.115       2.320       2.205       3.944    4       2.193
HD215625        626    1     161.670    6282.000       0.100       4.580       1.350       4.510       2.387       2.376       4.566   11       2.432
HD215722        627    1      47.740    4728.000      -0.100       4.400       0.710       4.414       0.926       0.930       4.411    9       0.925
HD215902        628    1      69.460    5454.000      -0.250       4.460       0.530       4.497       1.464       1.533       4.567   11       1.509
HD215906        629    1     158.950    6259.000      -0.280       4.560       1.550       4.504       1.845       1.848       4.563   11       1.890
HD216008        630    1     155.970    5773.000      -0.040       4.380       0.910       4.412       2.029       2.050       4.410    9       2.028
HD216215        631    1      90.330    5220.000      -0.200       4.450       0.580       4.495       1.298       1.372       4.574   11       1.346
HD216435        632    1    1098.480    6008.000       0.240       4.200       1.340       4.235       2.736       2.688       4.140    6       2.660
HD216770        633    1     782.300    5424.000       0.240       4.380       0.910       4.413       1.998       2.018       4.412    9       1.998
HD216777        634    1     411.240    5623.000      -0.380       4.510       0.810       4.488       1.478       1.503       4.549   10       1.518
HD21693         635    1    1688.970    5430.000       0.000       4.370       0.760       4.415       1.776       1.804       4.416    9       1.776
HD217221        636    1     105.040    5184.000       0.010       4.450       0.770       4.414       1.536       1.515       4.414    9       1.536
HD217395        637    1     220.740    5916.000      -0.130       4.520       0.950       4.525       1.883       1.942       4.600   11       1.938
HD21749         638    1     965.980    4723.000      -0.020       4.400       0.530       4.471       0.908       0.982       4.559   11       0.951
HD21759         639    1      73.920    5142.000      -0.610       4.490       0.430       4.466       0.912       0.940       4.548   10       0.952
HD217786        640    1     245.780    5966.000      -0.140       4.350       1.120       4.336       2.125       2.077       4.282    8       2.087
HD217958        641    1      36.560    5970.000       0.280       4.450       1.290       4.359       2.616       2.528       4.321    8       2.589
HD218249        642    1     224.660    5009.000      -0.400       4.520       0.460       4.416       1.013       0.964       4.417    9       1.014
HD218340        643    1      99.280    5889.000       0.090       4.420       0.970       4.540       2.106       2.258       4.622   11       2.168
HD218379        644    1     307.440    5938.000       0.150       4.110       1.240       4.182       2.637       2.596       4.057    6       2.538
HD218504        645    1     968.340    5962.000      -0.550       4.340       1.210       4.372       1.589       1.588       4.338    8       1.567
HD218511        646    1     206.260    4556.000      -0.100       4.310       0.410       4.416       0.706       0.743       4.424    9       0.709
HD218572        647    1     277.810    4785.000      -0.560       4.540       0.500       4.418       0.665       0.626       4.434    9       0.671
HD218750        648    1     173.330    5166.000       0.080       4.390       0.570       4.377       1.616       1.582       4.324    8       1.590
HD218885        649    1      52.390    5763.000      -0.280       4.460       0.800       4.501       1.653       1.726       4.565   11       1.698
HD219077        650    1     997.800    5362.000      -0.130       4.000       0.920       4.011       2.051       1.869       3.679    2       1.859
HD219249        651    1     740.700    5482.000      -0.400       4.500       0.740       4.494       1.348       1.389       4.565   11       1.393
HD21938         652    1     592.620    5778.000      -0.470       4.380       0.990       4.346       1.638       1.582       4.291    8       1.603
HD219495        653    1     106.470    4787.000       0.130       4.400       0.930       4.417       1.159       1.169       4.421    9       1.161
HD21977         654    1     128.080    5930.000       0.100       4.450       1.030       4.501       2.197       2.277       4.555   11       2.239
HD220256        655    1     577.520    5144.000      -0.100       4.410       0.470       4.365       1.455       1.399       4.297    8       1.422
HD220339        656    1     529.140    5029.000      -0.350       4.550       0.760       4.436       1.047       1.009       4.474   10       1.065
HD220367        657    1     494.890    6128.000      -0.210       4.370       1.340       4.349       2.096       2.049       4.305    8       2.065
HD220456        658    1     159.450    5887.000      -0.020       4.500       1.010       4.528       1.991       2.067       4.603   11       2.047
HD22049         659    1     785.840    5153.000      -0.110       4.530       0.900       4.521       1.277       1.335       4.624   11       1.340
HD220507        660    1    1202.420    5698.000       0.010       4.290       1.010       4.258       2.195       2.100       4.158    7       2.123
HD220894        661    1     247.930    6282.000       0.020       4.600       1.350       4.519       2.266       2.251       4.581   11       2.316
HD221146        662    1     806.900    5876.000       0.080       4.270       1.090       4.288       2.382       2.336       4.207    7       2.324
HD221287        663    1     352.000    6374.000       0.040       4.620       1.290       4.629       2.181       2.295       4.764   13       2.287
HD221343        664    1     126.910    5848.000       0.110       4.540       0.990       4.558       2.077       2.162       4.652   11       2.148
HD221356        665    1    1530.560    6112.000      -0.200       4.530       1.120       4.534       1.878       1.941       4.614   11       1.938
HD221420        666    1    1541.450    5847.000       0.330       4.030       1.280       4.021       2.999       2.821       3.754    3       2.825
HD221580        667    1     558.120    5322.000      -1.130       2.680       1.970       3.058       2.142       1.910       3.160    1       1.842
HD221638        668    1     363.080    6360.000      -0.210       4.530       1.430       4.573       1.880       1.993       4.672   12       1.957
HD22177         669    1     205.260    5666.000       0.200       4.260       1.020       4.226       2.407       2.299       4.121    6       2.325
HD221974        670    1      25.760    5170.000       0.300       4.300       0.740       4.389       1.783       1.807       4.348    8       1.764
HD222237        671    1     949.250    4780.000      -0.380       4.370       0.050       4.340       0.881       0.802       4.173    7       0.813
HD222335        672    1     357.640    5271.000      -0.200       4.490       0.830       4.468       1.380       1.400       4.524   10       1.413
HD222422        673    1     430.180    5475.000      -0.120       4.460       0.730       4.478       1.631       1.676       4.532   10       1.665
HD22249         674    1      95.470    5773.000      -0.060       4.630       0.960       4.593       1.782       1.846       4.718   12       1.874
HD222582        675    1     935.160    5779.000      -0.010       4.370       1.000       4.383       2.102       2.095       4.359    9       2.086
HD222595        676    1     815.810    5648.000       0.010       4.460       0.880       4.495       1.886       1.951       4.552   11       1.927
HD222669        677    1    1012.330    5894.000       0.050       4.460       1.010       4.524       2.082       2.184       4.595   11       2.136
HD222721        678    1      62.620    5361.000      -0.310       4.430       0.520       4.414       1.426       1.416       4.413    9       1.425
HD22282         679    1      51.880    5433.000       0.120       4.320       0.770       4.382       1.929       1.944       4.347    8       1.909
HD223121        680    1     310.270    5077.000       0.050       4.340       0.740       4.421       1.442       1.488       4.429    9       1.446
HD223171        681    1    1854.750    5841.000       0.120       4.200       1.120       4.214       2.487       2.412       4.104    6       2.400
HD223272        682    1     131.240    5118.000       0.130       4.410       0.580       4.449       1.520       1.564       4.490   10       1.543
HD223282        683    1     238.720    5328.000      -0.410       4.490       0.600       4.466       1.247       1.266       4.522   10       1.279
HD223315        684    1      93.770    5650.000       0.300       4.440       0.890       4.437       2.268       2.279       4.455   10       2.280
HD223854        685    1     236.300    6080.000      -0.540       4.080       1.600       4.153       1.865       1.808       4.002    5       1.752
HD224047        686    1     117.500    5167.000      -0.230       4.430       0.620       4.424       1.303       1.305       4.435    9       1.309
HD224063        687    1     153.090    5591.000       0.140       4.270       0.840       4.291       2.201       2.154       4.204    7       2.141
HD224230        688    1      86.040    4944.000      -0.100       4.470       0.560       4.465       1.121       1.156       4.540   10       1.158
HD224287        689    1      56.350    5330.000      -0.290       4.380       0.590       4.414       1.416       1.435       4.414    9       1.416
HD224347        690    1     276.020    6092.000      -0.420       4.270       1.310       4.370       1.782       1.829       4.337    8       1.760
HD224393        691    1     402.160    5774.000      -0.380       4.540       0.840       4.561       1.480       1.573       4.671   12       1.557
HD224432        692    1      62.190    4828.000      -0.060       4.380       0.580       4.363       1.139       1.084       4.248    8       1.092
HD224433        693    1      94.110    5527.000       0.090       4.420       0.720       4.479       1.882       1.954       4.531   10       1.916
HD224578        694    1      67.410    6158.000      -0.010       4.670       1.130       4.601       2.063       2.100       4.719   12       2.155
HD224619        695    1     624.350    5436.000      -0.200       4.390       0.790       4.418       1.588       1.607       4.422    9       1.590
HD224685        696    1     359.560    5504.000      -0.400       4.470       0.760       4.532       1.317       1.424       4.640   11       1.385
HD224789        697    1     738.840    5185.000      -0.030       4.440       1.050       4.426       1.489       1.488       4.438    9       1.496
HD224817        698    1     956.530    5894.000      -0.530       4.360       1.130       4.310       1.661       1.578       4.233    7       1.610
HD225297        699    1     199.200    6181.000      -0.090       4.550       1.240       4.529       2.060       2.099       4.601   11       2.116
HD22610         700    1     137.780    5043.000      -0.220       4.440       0.880       4.412       1.197       1.181       4.407    9       1.195
HD22879         701    1    1836.900    5884.000      -0.820       4.520       1.200       4.459       1.168       1.157       4.502   10       1.193
HD22897         702    1      57.810    4837.000      -0.250       4.440       0.690       4.424       0.933       0.934       4.444    9       0.941
HD22918         703    1     100.560    4924.000       0.020       3.610       0.730       3.498       2.040       1.689       3.565    1       1.823
HD23030         704    1      62.830    5951.000       0.200       4.370       1.220       4.298       2.573       2.469       4.225    7       2.519
HD23079         705    1    1078.450    5980.000      -0.120       4.480       1.120       4.479       1.989       2.021       4.524   10       2.021
HD23249         706    1    7612.860    5150.000       0.130       3.890       1.010       4.014       2.054       1.915       3.653    2       1.857
HD23356         707    1     751.940    5004.000      -0.170       4.500       0.870       4.430       1.174       1.152       4.455   10       1.185
HD23472         709    1     130.350    4813.000      -0.190       4.380       0.430       4.411       0.966       0.976       4.404    9       0.963
HD23901         710    1     210.950    5264.000      -0.400       3.930       0.840       3.859       1.805       1.540       3.507    1       1.575
HD24062         711    1     138.540    6107.000       0.280       4.620       1.340       4.420       2.639       2.483       4.423    9       2.642
HD24085         712    1     127.530    6065.000       0.170       4.470       1.220       4.383       2.519       2.439       4.363    9       2.504
HD24112         713    1     401.480    6175.000       0.160       4.350       1.260       4.331       2.631       2.579       4.279    8       2.593
HD24331         714    1     368.550    4965.000      -0.310       4.510       0.530       4.423       1.029       0.994       4.438    9       1.035
HD24558         715    1     204.550    5274.000      -0.470       4.400       0.670       4.402       1.222       1.215       4.386    9       1.214
HD24633         716    1     323.720    5276.000      -0.040       4.360       0.590       4.375       1.632       1.613       4.327    8       1.607
HD24892         717    1     935.700    5363.000      -0.320       3.990       0.880       3.971       1.898       1.688       3.629    1       1.695
HD25061         718    1     208.150    5243.000       0.070       4.420       0.800       4.386       1.681       1.645       4.348    8       1.662
HD25105         719    1     265.110    5316.000      -0.150       4.470       0.770       4.468       1.468       1.499       4.522   10       1.499
HD25120         720    1     375.700    5134.000      -0.180       4.470       0.870       4.463       1.267       1.295       4.521   10       1.298
HD25171         721    1     222.280    6160.000      -0.110       4.430       1.220       4.420       2.161       2.156       4.423    9       2.163
HD25565         723    1     207.980    5212.000       0.030       4.470       0.800       4.451       1.540       1.553       4.492   10       1.563
HD25587         724    1     109.490    6258.000      -0.120       4.610       1.780       4.246       2.388       2.065       4.153    7       2.314
HD2567          725    1     250.260    6038.000       0.220       4.440       1.190       4.404       2.539       2.507       4.398    9       2.534
HD25673         726    1     301.690    5136.000      -0.500       4.470       0.560       4.439       1.028       1.032       4.477   10       1.046
HD25704         727    1     446.500    5942.000      -0.830       4.520       1.370       4.470       1.149       1.152       4.525   10       1.181
HD25912         728    1     117.710    5900.000       0.120       4.520       0.990       4.560       2.124       2.227       4.654   11       2.196
HD2638          729    1     341.830    5198.000       0.120       4.430       0.740       4.415       1.643       1.634       4.415    9       1.643
HD26430         730    1     120.520    4948.000      -0.260       4.370       0.550       4.383       1.102       1.075       4.309    8       1.071
HD26729         731    1     148.910    5718.000       0.310       4.170       1.130       4.145       2.675       2.541       4.007    5       2.564
HD26887         732    1     422.870    6016.000      -0.350       4.460       1.000       4.505       1.689       1.767       4.570   11       1.735
HD26965A        733    1    2368.660    5153.000      -0.310       4.390       0.360       4.395       1.254       1.244       4.370    9       1.241
HD27063         734    1     949.930    5767.000       0.050       4.440       0.940       4.492       2.031       2.106       4.545   10       2.070
HD27471         735    1     140.020    5871.000       0.110       4.250       1.130       4.187       2.532       2.384       4.062    6       2.434
HD2768          736    1     165.980    5548.000      -0.030       4.400       0.810       4.474       1.787       1.865       4.522   10       1.818
HD27894         737    1     343.250    4952.000       0.200       4.390       0.780       4.336       1.496       1.422       4.242    7       1.447
HD28185         738    1     524.480    5667.000       0.210       4.420       0.940       4.421       2.206       2.209       4.426    9       2.209
HD28254         739    1     413.680    5653.000       0.360       4.150       1.080       4.145       2.664       2.546       4.005    5       2.552
HD283           740    1     313.010    5157.000      -0.540       4.510       0.450       4.430       1.025       0.998       4.456   10       1.037
HD28471         741    1     556.630    5745.000      -0.050       4.370       0.950       4.404       2.008       2.025       4.395    9       2.002
HD28701         742    1     629.820    5710.000      -0.320       4.410       0.950       4.299       1.809       1.684       4.213    7       1.752
HD28807         743    1     122.340    6602.000       0.060       4.670       1.890       4.470       2.482       2.337       4.500   10       2.507
HD28821         744    1     728.740    5660.000      -0.120       4.380       0.880       4.367       1.907       1.874       4.327    8       1.882
HD28969         745    1     135.840    6255.000      -0.010       4.680       1.470       4.608       2.095       2.134       4.730   12       2.191
HD290038        746    1     159.850    5006.000       0.010       4.420       0.560       4.389       1.368       1.332       4.339    8       1.346
HD290327        747    1     216.430    5505.000      -0.140       4.410       0.730       4.421       1.702       1.712       4.426    9       1.706
HD29137         748    1     225.620    5768.000       0.300       4.280       1.100       4.271       2.567       2.494       4.182    7       2.501
HD291763        749    1      84.270    4987.000      -0.610       4.500       0.120       4.360       0.901       0.805       4.243    7       0.852
HD29263         750    1     117.950    5780.000       0.030       4.350       0.940       4.371       2.159       2.149       4.336    8       2.136
HD29303         751    1      66.100    5819.000      -0.120       4.520       0.930       4.559       1.794       1.898       4.652   12       1.866
HD29428         752    1     119.300    5743.000      -0.060       4.480       0.820       4.525       1.847       1.936       4.603   11       1.904
HD297396        753    1     398.670    4717.000       0.060       4.300       0.460       4.405       1.037       1.070       4.384    9       1.028
HD29980         754    1      59.850    6019.000       0.120       4.710       1.570       4.535       2.238       2.160       4.610   11       2.296
HD29985         755    1     107.790    4678.000      -0.220       4.390       0.650       4.522       0.661       0.829       4.695   12       0.746
HD30053         756    1     751.160    6139.000      -0.220       4.510       1.200       4.581       1.802       1.942       4.691   12       1.885
HD30177         757    1     168.720    5601.000       0.370       4.340       0.890       4.349       2.389       2.359       4.293    8       2.355
HD30278         758    1     786.820    5394.000      -0.170       4.390       0.720       4.406       1.594       1.598       4.398    9       1.589
HD30306         759    1     647.640    5529.000       0.170       4.320       0.890       4.318       2.141       2.090       4.243    7       2.093
HD30523         760    1      83.870    4662.000      -0.160       4.570       0.790       4.521       0.690       0.740       4.669   12       0.767
HD30669         761    1     218.690    5400.000       0.130       4.370       0.550       4.407       1.877       1.896       4.401    9       1.874
HD30858         762    1      57.150    5182.000      -0.130       4.450       0.880       4.408       1.422       1.394       4.401    9       1.418
HD309701        763    1      87.520    4814.000      -0.300       4.390       0.000       4.401       0.908       0.889       4.339    8       0.887
HD31103         764    1     434.200    6078.000       0.090       4.490       1.080       4.526       2.248       2.330       4.595   11       2.301
HD31128         765    1     907.330    6096.000      -1.390       4.900       3.020       4.452       0.410       0.406       4.884   14       0.556
HD31527         766    1    2438.650    5898.000      -0.170       4.450       1.090       4.472       1.892       1.937       4.513   10       1.921
HD31532         767    1     261.420    5896.000      -0.080       4.070       1.330       4.095       2.431       2.316       3.916    4       2.296
HD31560         768    1     267.810    4751.000      -0.070       4.330       0.640       4.397       1.007       1.000       4.314    8       0.979
HD31822         769    1    1052.870    6042.000      -0.190       4.570       1.150       4.583       1.800       1.896       4.696   12       1.885
HD3220          770    1     369.320    5846.000      -0.220       4.510       0.870       4.529       1.733       1.806       4.611   11       1.792
HD3229          771    1     273.480    6583.000      -0.090       4.140       1.800       4.266       2.487       2.530       4.189    7       2.424
HD323631        772    1     104.590    4984.000      -0.280       4.440       0.380       4.437       1.054       1.073       4.479   10       1.073
HD324492        773    1      64.680    4962.000      -0.270       4.150       0.520       4.227       1.253       1.197       4.049    6       1.152
HD326267        774    1      91.700    4719.000      -0.260       4.310       0.450       4.408       0.827       0.836       4.338    8       0.805
HD32724         775    1     767.140    5818.000      -0.170       4.260       1.140       4.218       2.132       2.014       4.102    6       2.045
HD32804         776    1     252.040    5910.000       0.060       4.530       1.080       4.510       2.124       2.155       4.571   11       2.170
HD329788        777    1      82.120    5151.000      -0.080       4.350       0.190       4.376       1.468       1.452       4.321    8       1.441
HD330075        778    1     426.350    5025.000       0.030       4.320       0.630       4.346       1.449       1.414       4.251    8       1.403
HD33081         779    1     125.530    6399.000      -0.160       4.560       2.470       4.162       2.464       1.983       4.041    5       2.361
HD33473A        780    1     364.940    5740.000      -0.130       3.970       1.200       3.992       2.394       2.223       3.707    2       2.209
HD33725         781    1     432.740    5274.000      -0.170       4.410       0.710       4.444       1.437       1.474       4.476   10       1.456
HD33811         782    1     123.180    5554.000       0.300       4.390       0.780       4.388       2.226       2.211       4.367    9       2.212
HD33822         783    1     107.640    5726.000       0.260       4.290       0.980       4.295       2.455       2.401       4.215    7       2.399
HD34327         784    1     282.340    5883.000      -0.060       4.200       1.190       4.172       2.350       2.226       4.047    5       2.249
HD34449         785    1     439.840    5848.000      -0.090       4.500       0.920       4.522       1.891       1.961       4.596   11       1.945
HD34688         786    1     387.900    5169.000      -0.200       4.440       0.700       4.423       1.331       1.327       4.433    9       1.336
HD3569          787    1     312.580    5155.000      -0.320       4.540       0.600       4.443       1.191       1.160       4.483   10       1.211
HD35854         788    1     564.150    4928.000      -0.130       4.460       0.540       4.417       1.136       1.117       4.421    9       1.138
HD36003         789    1    1952.970    4647.000      -0.200       4.310       0.420       4.365       0.831       0.788       4.203    7       0.771
HD36051         790    1     180.120    6118.000      -0.080       4.630       1.210       4.618       1.926       2.022       4.757   13       2.031
HD361           791    1     906.180    5913.000      -0.120       4.600       1.000       4.587       1.813       1.891       4.704   12       1.901
HD36108         792    1     789.720    5916.000      -0.210       4.330       1.210       4.314       2.037       1.978       4.245    7       1.989
HD36179         793    1      91.970    5327.000      -0.080       4.450       0.690       4.455       1.557       1.584       4.496   10       1.581
HD36379         794    1    1601.390    6030.000      -0.170       4.300       1.290       4.326       2.132       2.109       4.267    8       2.090
HD37226         795    1     475.640    6178.000      -0.120       4.160       1.610       4.123       2.503       2.351       3.972    5       2.382
HD37548         796    1     126.190    5950.000      -0.040       4.260       1.190       4.256       2.326       2.252       4.161    7       2.255
HD37962         797    1     339.000    5718.000      -0.200       4.480       0.840       4.550       1.648       1.768       4.652   11       1.720
HD37986         798    1     811.380    5507.000       0.260       4.290       0.920       4.359       2.165       2.176       4.307    8       2.134
HD37990         799    1     221.700    6215.000       0.000       4.560       1.150       4.566       2.151       2.228       4.654   12       2.223
HD38078         800    1     105.000    5651.000      -0.290       4.470       0.620       4.495       1.577       1.636       4.558   11       1.620
HD3808          801    1     153.310    5572.000      -0.170       4.460       0.820       4.484       1.654       1.708       4.541   10       1.692
HD3823          802    1    1871.260    6022.000      -0.280       4.310       1.390       4.290       2.031       1.958       4.209    7       1.973
HD38265         803    1     200.290    5549.000      -0.140       4.430       0.720       4.430       1.728       1.736       4.443    9       1.737
HD38277         804    1     562.700    5871.000      -0.070       4.340       1.100       4.326       2.161       2.108       4.264    8       2.118
HD38355         805    1     114.910    5314.000       0.090       4.350       0.750       4.436       1.719       1.778       4.458   10       1.731
HD38382         806    1     522.900    6082.000       0.030       4.450       1.180       4.479       2.235       2.287       4.520   10       2.266
HD38385         807    1     300.790    7212.000       0.090       4.610       2.870       4.413       2.518       2.340       4.412    9       2.517
HD38510         808    1     221.200    5914.000      -0.810       4.320       1.300       4.349       1.308       1.289       4.289    8       1.272
HD38772         809    1     148.790    6106.000      -0.230       4.370       1.160       4.403       1.999       2.017       4.395    9       1.994
HD38858         810    1    2673.310    5733.000      -0.220       4.510       0.940       4.521       1.673       1.736       4.601   11       1.728
HD38973         811    1    1118.230    6016.000       0.050       4.420       1.140       4.481       2.218       2.295       4.525   10       2.251
HD39091         812    1    1765.020    6003.000       0.090       4.420       1.120       4.484       2.256       2.337       4.529   10       2.290
HD39194         813    1    1677.180    5205.000      -0.610       4.530       0.370       4.387       1.063       0.981       4.341    8       1.042
HD39427         814    1     228.580    5682.000      -0.180       4.520       0.860       4.541       1.655       1.737       4.637   11       1.722
HD3964          815    1     236.110    5729.000       0.050       4.500       0.850       4.495       1.995       2.031       4.550   11       2.035
HD40105         816    1    1172.000    5137.000       0.060       3.850       0.970       3.859       2.077       1.859       3.539    1       1.855
HD4021          817    1     147.850    5831.000       0.020       4.710       1.320       4.614       1.883       1.915       4.755   13       1.987
HD40397         819    1     810.560    5527.000      -0.130       4.390       0.830       4.359       1.799       1.750       4.308    8       1.768
HD40483         820    1     185.460    6371.000      -0.060       4.390       1.800       4.226       2.540       2.324       4.130    6       2.461
HD40503         821    1      50.320    4953.000      -0.030       4.290       0.810       4.340       1.324       1.295       4.239    7       1.274
HD40865         822    1     595.210    5719.000      -0.380       4.500       0.870       4.481       1.546       1.569       4.536   10       1.582
HD41087         823    1      97.410    5562.000      -0.130       4.520       0.850       4.501       1.664       1.697       4.568   11       1.710
