HD12345         178    1  1.53323  2.06427  1.99245  1.92887  1.87202  1.82008  1.74036  1.67034  1.60852  1.55329  1.50283  1.42765  1.36176  1.30360  1.25165
HD123517        179    1  2.79477  3.01057  2.92959  2.85429  2.78330  2.71479  2.62654  2.54552  2.47028  2.39928  2.33049  2.24412  2.16493  2.09149  2.02220
HD123619        180    1  1.88852  2.49081  2.41054  2.33525  2.26372  2.19421  2.11031  2.03263  1.95983  1.89043  1.82269  1.74394  1.67104  1.60265  1.53723
HD123651        181    1  1.46591  2.18723  2.11077  2.03955  1.97222  1.90707  1.82742  1.75423  1.68617  1.62155  1.55878  1.48497  1.41716  1.35390  1.29372
HD12387         183    1  1.87389  2.31974  2.24444  2.17563  2.11197  2.05150  1.96975  1.89597  1.82871  1.76633  1.70698  1.62936  1.55942  1.49563  1.43645
HD124106        184    1  1.29302  1.76754  1.69980  1.64205  1.59275  1.55026  1.47378  1.40857  1.35312  1.30585  1.26513  1.19382  1.13315  1.08147  1.03733
HD124292        185    1  1.65846  2.19607  2.12252  2.05739  1.99926  1.94618  1.86403  1.79188  1.72820  1.67138  1.61957  1.54145  1.47301  1.41266  1.35883
HD124364        186    1  1.53237  2.18763  2.11402  2.04736  1.98620  1.92867  1.84843  1.77658  1.71166  1.65202  1.59585  1.52007  1.45233  1.39109  1.33483
HD124785        187    1  1.79841  2.06336  1.98823  1.91837  1.85237  1.78861  1.71082  1.63948  1.57324  1.51040  1.44944  1.37800  1.31248  1.25140  1.19335
HD125072        188    1  1.40057  1.94644  1.87372  1.81429  1.76672  1.72957  1.64437  1.57388  1.51650  1.47056  1.43484  1.35438  1.28808  1.23396  1.19060
HD125184        189    1  2.60160  2.87361  2.79371  2.72306  2.66004  2.60289  2.51159  2.43140  2.36069  2.29797  2.24113  2.15107  2.07223  2.00288  1.94149
HD125271        190    1  0.94789  1.27703  1.21906  1.17164  1.13341  1.10308  1.03766  0.98357  0.93926  0.90333  0.87447  0.81497  0.76561  0.72476  0.69111
HD125455        191    1  1.29194  1.82767  1.75907  1.70011  1.64927  1.60485  1.52762  1.46138  1.40460  1.35572  1.31304  1.24085  1.17908  1.12607  1.08039
HD125522        192    1  0.79956  1.15374  1.10031  1.05521  1.01715  0.98481  0.92600  0.87634  0.83436  0.79885  0.76827  0.71546  0.67066  0.63262  0.60001
HD125595        193    1  1.07846  1.40857  1.34344  1.29216  1.25336  1.22624  1.15114  1.09061  1.04313  1.00685  0.98110  0.91323  0.85861  0.81505  0.78140
HD125612        194    1  2.38208  3.06927  2.98814  2.91437  2.84640  2.78252  2.69182  2.61026  2.53635  2.46849  2.40451  2.31496  2.23465  2.16199  2.09542
HD12617         196    1  1.27245  1.71761  1.64800  1.59166  1.54714  1.51316  1.43227  1.36582  1.31224  1.26980  1.23741  1.16227  1.10073  1.05078  1.01108
HD126525        197    1  1.85002  2.41928  2.34341  2.27494  2.21255  2.15420  2.07021  1.99524  1.92780  1.86627  1.80874  1.72814  1.65636  1.59185  1.53302
HD126681        198    1  0.63653  1.28618  1.22126  1.16121  1.10528  1.05120  0.98895  0.93262  0.88031  0.83118  0.78368  0.73186  0.68446  0.64085  0.59934
HD126793        199    1  1.38212  1.89327  1.81921  1.75031  1.68513  1.62217  1.54701  1.47805  1.41396  1.35307  1.29399  1.22630  1.16415  1.10611  1.05083
HD126803        200    1  1.23976  1.73468  1.66708  1.60544  1.54818  1.49378  1.42274  1.35880  1.30045  1.24621  1.19445  1.12981  1.07159  1.01836  0.96879
HD127124        202    1  1.39051  1.85387  1.78395  1.72518  1.67604  1.63490  1.55485  1.48731  1.43072  1.38347  1.34399  1.26887  1.20566  1.15259  1.10821
HD128113        203    1  1.21119  1.52405  1.46052  1.40769  1.36406  1.32820  1.25618  1.19590  1.14582  1.10444  1.07030  1.00394  0.94841  0.90204  0.86345
HD128340        204    1  1.35852  2.13765  2.05961  1.98649  1.91722  1.85040  1.77083  1.69733  1.62878  1.56376  1.50067  1.42824  1.36147  1.29906  1.23960
HD128431        205    1  1.40551  1.96722  1.89680  1.83371  1.77642  1.72320  1.64635  1.57819  1.51723  1.46188  1.41038  1.33859  1.27501  1.21811  1.16643
HD128571        206    1  1.76481  2.41499  2.33522  2.26041  2.18936  2.12038  2.03735  1.96050  1.88855  1.81997  1.75308  1.67556  1.60384  1.53659  1.47226
HD128674        207    1  1.44836  2.04223  1.97030  1.90500  1.84482  1.78800  1.71045  1.64087  1.57780  1.51960  1.46453  1.39210  1.32718  1.26825  1.21386
HD129191        208    1  2.37767  2.99465  2.91397  2.84123  2.77488  2.71315  2.62233  2.54128  2.46845  2.40227  2.34059  2.25100  2.17127  2.09976  2.03492
HD129229        209    1  2.10552  2.23342  2.15722  2.08644  2.01972  1.95530  1.87512  1.80166  1.73353  1.66905  1.60658  1.53175  1.46320  1.39947  1.33907
HD129642        210    1  1.29716  1.76559  1.69706  1.63978  1.59222  1.55282  1.47443  1.40855  1.35363  1.30808  1.27039  1.19718  1.13581  1.08449  1.04181
HD129829        211    1  1.86444  2.73768  2.65605  2.57943  2.50651  2.43554  2.34916  2.26907  2.19388  2.12213  2.05197  1.96956  1.89316  1.82144  1.75282
HD130322        212    1  1.70242  2.22149  2.14735  2.08280  2.02641  1.97623  1.89211  1.81921  1.75597  1.70081  1.65187  1.57148  1.50203  1.44186  1.38940
HD13060         213    1  1.64662  2.13072  2.05728  1.99441  1.94065  1.89413  1.81003  1.73809  1.67673  1.62435  1.57922  1.49908  1.43075  1.37251  1.32281
HD130930        214    1  1.38681  1.82967  1.75967  1.70149  1.65363  1.61451  1.53389  1.46641  1.41050  1.36454  1.32707  1.25148  1.18839  1.13597  1.09278
HD130989        215    1  2.25295  2.69756  2.61275  2.53312  2.45723  2.38367  2.29549  2.21351  2.13650  2.06316  1.99166  1.90911  1.83240  1.76035  1.69142
HD130992        216    1  1.01540  1.52663  1.46269  1.40989  1.36672  1.33181  1.25904  1.19842  1.14842  1.10749  1.07425  1.00718  0.95133  0.90497  0.86674
HD131183        217    1  2.31697  2.65936  2.58142  2.51168  2.44876  2.39063  2.30291  2.22514  2.15576  2.09323  2.03551  1.95003  1.87445  1.80718  1.74661
HD131218        218    1  1.87392  2.60356  2.52594  2.45498  2.38942  2.32719  2.24188  2.16485  2.09459  2.02955  1.96774  1.88534  1.81105  1.74340  1.68075
HD131565        219    1  1.63052  2.33050  2.25545  2.18768  2.12584  2.06791  1.98523  1.91140  1.84491  1.78415  1.72724  1.64835  1.57804  1.51477  1.45695
HD131653        220    1  1.11310  1.54619  1.48291  1.42565  1.37284  1.32308  1.25655  1.19711  1.14323  1.09359  1.04654  0.98659  0.93296  0.88432  0.83937
HD131664        221    1  2.46091  3.14769  3.06573  2.99165  2.92372  2.86043  2.76825  2.68579  2.61157  2.54391  2.48063  2.38933  2.30792  2.23470  2.16819
HD1320          222    1  1.57304  2.26954  2.19474  2.12642  2.06321  2.00319  1.92214  1.84903  1.78240  1.72061  1.66185  1.58514  1.51604  1.45304  1.39459
HD132411        223    1  0.79529  1.06432  1.01200  0.96963  0.93604  0.91001  0.85148  0.80348  0.76446  0.73312  0.70826  0.65566  0.61215  0.57625  0.54662
HD13252         224    1  1.50470  1.98440  1.91375  1.85129  1.79550  1.74459  1.66637  1.59775  1.53723  1.48322  1.43392  1.36050  1.29622  1.23952  1.18892
HD132569        225    1  1.10628  1.58009  1.51618  1.46187  1.41561  1.37588  1.30424  1.24331  1.19158  1.14758  1.10968  1.04359  0.98743  0.93962  0.89878
HD132648        226    1  1.33034  1.92566  1.85587  1.79331  1.73642  1.68350  1.60757  1.54019  1.47986  1.42502  1.37390  1.30319  1.24051  1.18436  1.13328
HD133633        227    1  1.41317  1.98668  1.91518  1.84997  1.78951  1.73210  1.65579  1.58703  1.52437  1.46619  1.41080  1.33998  1.27621  1.21799  1.16390
HD134060        228    1  2.29621  2.98717  2.90672  2.83278  2.76393  2.69834  2.60947  2.52880  2.45481  2.38597  2.32017  2.23292  2.15385  2.08147  2.01418
HD134088        229    1  1.18833  1.74676  1.67631  1.61119  1.54984  1.49076  1.41895  1.35350  1.29291  1.23565  1.18026  1.11591  1.05714  1.00256  0.95082
HD134113        230    1  1.48471  1.81347  1.74119  1.67417  1.61089  1.54983  1.47640  1.40925  1.34694  1.28788  1.23066  1.16475  1.10437  1.04813  0.99467
HD134440        231    1  0.27783  0.74909  0.70378  0.66208  0.62328  0.58595  0.54379  0.50604  0.47147  0.43932  0.40895  0.37593  0.34669  0.32013  0.29562
HD134606        232    1  2.29852  2.82084  2.74137  2.67150  2.60959  2.55388  2.46274  2.38302  2.31311  2.25153  2.19620  2.10634  2.02803  1.95953  1.89929
HD134664        233    1  2.14736  2.85252  2.77309  2.70062  2.63375  2.57051  2.48235  2.40286  2.33051  2.26376  2.20052  2.11427  2.03665  1.96614  1.90113
HD134702        234    1  1.93960  2.61421  2.53657  2.46576  2.40050  2.33873  2.25313  2.17600  2.10582  2.04105  1.97967  1.89687  1.82240  1.75475  1.69230
HD134929B       235    1  1.74052  2.26757  2.19271  2.12826  2.07278  2.02435  1.93846  1.86466  1.80135  1.74698  1.69973  1.61723  1.54658  1.48607  1.43413
HD134985        236    1  1.06854  1.34237  1.28473  1.23390  1.18839  1.14687  1.08501  1.03095  0.98318  0.94052  0.90128  0.84568  0.79700  0.75401  0.71540
HD134987        237    1  2.45901  2.91469  2.83453  2.76305  2.69866  2.63959  2.54859  2.46811  2.39657  2.33244  2.27357  2.18385  2.10475  2.03459  1.97181
HD135468        238    1  2.65169  3.04925  2.96373  2.88303  2.80554  2.72983  2.63961  2.55532  2.47564  2.39913  2.32396  2.23734  2.15637  2.07989  2.00631
HD135625        239    1  2.43911  2.99092  2.91037  2.83602  2.76649  2.69993  2.61137  2.53066  2.45630  2.38676  2.31995  2.23310  2.15406  2.08138  2.01345
HD13578         240    1  2.36890  2.67603  2.59781  2.52612  2.45969  2.39647  2.31053  2.23274  2.16160  2.09556  2.03262  1.94936  1.87412  1.80541  1.74161
HD136352        241    1  1.69394  2.18109  2.10708  2.03938  1.97656  1.91679  1.83717  1.76525  1.69958  1.63851  1.58027  1.50544  1.43791  1.37618  1.31875
HD136713        242    1  1.37965  1.83706  1.76643  1.70829  1.66114  1.62350  1.54165  1.47359  1.41776  1.37249  1.33645  1.25967  1.19605  1.14365  1.10109
HD136894        243    1  1.68175  2.19366  2.12006  2.05526  1.99781  1.94578  1.86318  1.79095  1.72757  1.67143  1.62067  1.54204  1.47347  1.41336  1.36014
HD137010        244    1  0.93771  1.30307  1.24451  1.19648  1.15759  1.12655  1.06047  1.00572  0.96076  0.92418  0.89466  0.83446  0.78446  0.74301  0.70880
HD13724         245    1  2.28386  3.01605  2.93527  2.86212  2.79505  2.73231  2.64172  2.56056  2.48731  2.42037  2.35760  2.26826  2.18843  2.11650  2.05091
HD137303        246    1  0.74542  1.13457  1.08091  1.03662  1.00047  0.97113  0.91136  0.86169  0.82061  0.78684  0.75899  0.70515  0.66013  0.62256  0.59107
HD137388        247    1  1.76378  2.25531  2.18028  2.11702  2.06406  2.01961  1.93218  1.85817  1.79596  1.74401  1.70069  1.61643  1.54538  1.48572  1.43593
HD137676        248    1  1.69033  1.59351  1.52998  1.47334  1.42200  1.37451  1.30620  1.24589  1.19208  1.14340  1.09812  1.03583  0.98081  0.93171  0.88716
HD13789         249    1  1.04762  1.35701  1.29558  1.24635  1.20790  1.17916  1.10890  1.05157  1.00561  0.96945  0.94207  0.87806  0.82576  0.78327  0.74932
HD13808         250    1  1.26898  1.71501  1.64832  1.59147  1.54290  1.50103  1.42592  1.36189  1.30741  1.26096  1.22088  1.15107  1.09166  1.04102  0.99772
HD138549        251    1  1.85066  2.47338  2.39701  2.32892  2.26775  2.21145  2.12572  2.04997  1.98265  1.92220  1.86664  1.78387  1.71092  1.64622  1.58815
HD138799        252    1  1.62139  2.09280  2.01974  1.95745  1.90444  1.85890  1.77513  1.70368  1.64298  1.59144  1.54733  1.46765  1.39992  1.34239  1.29354
HD1388          253    1  2.16609  2.78841  2.70907  2.63574  2.56715  2.50132  2.41473  2.33572  2.26282  2.19450  2.12874  2.04465  1.96803  1.89743  1.83122
HD138914        254    1  1.25154  1.65305  1.58679  1.53146  1.48552  1.44748  1.37207  1.30874  1.25597  1.21217  1.17588  1.10590  1.04723  0.99814  0.95723
HD139189        255    1  1.41716  1.90256  1.83159  1.77226  1.72306  1.68238  1.60063  1.53191  1.47467  1.42726  1.38819  1.31121  1.24671  1.19287  1.14823
HD139332        256    1  1.21906  1.64358  1.57628  1.52131  1.47717  1.44250  1.36499  1.30090  1.24868  1.20667  1.17364  1.10179  1.04251  0.99388  0.95456
HD139536        257    1  1.36593  2.01851  1.94656  1.88504  1.83246  1.78701  1.70498  1.63487  1.57514  1.52417  1.48026  1.40263  1.33650  1.28014  1.23204
HD139590        258    1  2.44762  3.14086  3.05898  2.98226  2.90926  2.83834  2.74962  2.66757  2.59076  2.51764  2.44624  2.35916  2.27869  2.20346  2.13191
HD139710        259    1  1.34508  1.87377  1.80387  1.74458  1.69437  1.65156  1.57196  1.50433  1.44715  1.39882  1.35768  1.28295  1.21963  1.16602  1.12065
HD139879        260    1  2.61138  3.35134  3.27021  3.19440  3.12237  3.05277  2.96370  2.88165  2.80532  2.73296  2.66261  2.57388  2.49232  2.41651  2.34497
HD140785        261    1  2.35487  2.58037  2.50303  2.43262  2.36787  2.30671  2.22136  2.14459  2.07488  2.01067  1.94998  1.86753  1.79350  1.72639  1.66456
HD140901        262    1  1.95357  2.59867  2.52118  2.45231  2.39065  2.33418  2.24660  2.16938  2.10095  2.03979  1.98387  1.89865  1.82374  1.75752  1.69838
HD141128        263    1  2.35899  3.28273  3.19245  3.10691  3.02389  2.94265  2.84823  2.75927  2.67470  2.59305  2.51298  2.42233  2.33687  2.25587  2.17777
HD141597        264    1  1.84893  2.38644  2.30575  2.23004  2.15812  2.08851  2.00522  1.92806  1.85581  1.78709  1.72018  1.64312  1.57179  1.50493  1.44104
HD141598        265    1  1.86858  2.37714  2.30168  2.23390  2.17246  2.11531  2.03153  1.95706  1.89037  1.82987  1.77362  1.69334  1.62213  1.55844  1.50067
HD141624        266    1  1.68404  2.28060  2.20416  2.13320  2.06640  2.00192  1.92113  1.84715  1.77858  1.71376  1.65101  1.57527  1.50594  1.44156  1.38061
HD141937        267    1  2.20007  2.91370  2.83381  2.76084  2.69340  2.62958  2.54089  2.46083  2.38789  2.32053  2.25663  2.16965  2.09130  2.02006  1.95432
HD142           268    1  3.08589  3.19718  3.11319  3.03367  2.95704  2.88189  2.79246  2.70874  2.62939  2.55292  2.47751  2.39032  2.30868  2.23142  2.15697
HD142022A       269    1  2.07157  2.59244  2.51485  2.44721  2.38803  2.33540  2.24622  2.16878  2.10148  2.04281  1.99082  1.90368  1.82828  1.76292  1.70601
HD142709        270    1  0.70001  1.09534  1.04264  0.99933  0.96422  0.93599  0.87731  0.82871  0.78866  0.75590  0.72909  0.67634  0.63233  0.59569  0.56506
HD142879        271    1  1.46431  2.16000  2.08580  2.01759  1.95395  1.89307  1.81393  1.74214  1.67624  1.61457  1.55543  1.48138  1.41423  1.35250  1.29469
HD143114        272    1  1.69687  2.18582  2.11082  2.04153  1.97656  1.91412  1.83465  1.76222  1.69541  1.63254  1.57194  1.49769  1.43005  1.36752  1.30862
HD143295        273    1  1.26832  1.73983  1.67142  1.61468  1.56811  1.53019  1.45166  1.38602  1.33175  1.28721  1.25098  1.17773  1.11667  1.06596  1.02422
HD143638        274    1  1.79202  2.46302  2.38499  2.31238  2.24392  2.17771  2.09469  2.01847  1.94763  1.88057  1.81552  1.73682  1.66460  1.59742  1.53373
HD14374         275    1  1.66632  2.26816  2.19365  2.12822  2.07045  2.01836  1.93427  1.86088  1.79668  1.74005  1.68911  1.60864  1.53864  1.47746  1.42354
HD143790        276    1  2.67924  3.03716  2.94825  2.86458  2.78425  2.70618  2.61331  2.52657  2.44473  2.36642  2.28986  2.20191  2.11972  2.04225  1.96792
HD144342        277    1  1.76144  2.35276  2.27720  2.21155  2.15440  2.10377  2.01740  1.94266  1.87796  1.82175  1.77214  1.68889  1.61708  1.55504  1.50118
HD144411        278    1  0.94282  1.29308  1.23552  1.18748  1.14757  1.11444  1.05011  0.99618  0.95112  0.91361  0.88216  0.82370  0.77455  0.73324  0.69844
HD144497        279    1  1.18791  1.70539  1.63826  1.58191  1.53479  1.49535  1.41902  1.35467  1.30077  1.25574  1.21805  1.14703  1.08728  1.03707  0.99498
HD14452         280    1  1.51068  2.02477  1.95332  1.89088  1.83594  1.78667  1.70660  1.63699  1.57635  1.52306  1.47532  1.39979  1.33430  1.27725  1.22712
HD144585        281    1  2.69770  3.18519  3.10291  3.02853  2.96028  2.89673  2.80416  2.72136  2.64685  2.57891  2.51539  2.42362  2.34180  2.26821  2.20139
HD144589        282    1  2.47305  2.98393  2.89913  2.81922  2.74263  2.66788  2.57837  2.49489  2.41608  2.34053  2.26638  2.18058  2.10052  2.02500  1.95243
HD144628        283    1  1.05890  1.51243  1.45066  1.39709  1.35017  1.30846  1.24049  1.18180  1.13090  1.08642  1.04666  0.98446  0.93076  0.88413  0.84321
HD144846        284    1  2.31575  3.07663  2.99538  2.91980  2.84848  2.77967  2.69096  2.60951  2.53386  2.46246  2.39326  2.30619  2.22633  2.15227  2.08242
HD144880        285    1  1.95672  2.51546  2.43522  2.35998  2.28849  2.21903  2.13493  2.05709  1.98416  1.91463  1.84676  1.76761  1.69436  1.62567  1.55997
HD145344        286    1  1.42642  1.95170  1.87607  1.80536  1.73843  1.67390  1.59751  1.52715  1.46169  1.39957  1.33934  1.27061  1.20740  1.14836  1.09212
HD145377        287    1  2.23204  3.02935  2.94845  2.87347  2.80300  2.73524  2.64666  2.56560  2.49059  2.42008  2.35201  2.26512  2.18572  2.11236  2.04345
HD145417        288    1  0.37774  0.80791  0.76137  0.71858  0.67884  0.64069  0.59640  0.55675  0.52044  0.48669  0.45455  0.41907  0.38741  0.35867  0.33198
HD145598        289    1  0.78614  1.52424  1.45988  1.40094  1.34592  1.29337  1.22727  1.16765  1.11292  1.06179  1.01266  0.95392  0.90077  0.85197  0.80618
HD145666        290    1  1.97300  2.75373  2.67452  2.60121  2.53254  2.46653  2.38034  2.30161  2.22885  2.16054  2.09469  2.01120  1.93502  1.86471  1.79865
HD145809        291    1  2.06742  2.36965  2.29354  2.22352  2.15830  2.09591  2.01379  1.93924  1.87080  1.80684  1.74555  1.66757  1.59684  1.53190  1.47117
HD145927        292    1  2.05260  2.65707  2.57904  2.50768  2.44170  2.37905  2.29317  2.21559  2.14479  2.07922  2.01688  1.93371  1.85869  1.79034  1.72703
HD1461          293    1  2.26569  2.86874  2.78909  2.71756  2.65267  2.59253  2.50274  2.42286  2.35135  2.28666  2.22668  2.13842  2.06015  1.99022  1.92706
HD14635         295    1  1.01316  1.48228  1.41804  1.36615  1.32516  1.29387  1.22012  1.15963  1.11082  1.07208  1.04231  0.97463  0.91914  0.87391  0.83765
HD14680         296    1  1.18462  1.64455  1.57883  1.52351  1.47705  1.43792  1.36354  1.30071  1.24792  1.20363  1.16627  1.09732  1.03917  0.99015  0.94885
HD147147        297    1  0.99722  1.43147  1.36975  1.31891  1.27749  1.24415  1.17415  1.11596  1.06804  1.02891  0.99719  0.93300  0.87959  0.83529  0.79873
HD147195        298    1  1.77128  2.39529  2.31964  2.25216  2.19150  2.13559  2.05097  1.97618  1.90969  1.84990  1.79487  1.71355  1.64186  1.57822  1.52103
HD14744         299    1  1.16571  1.56161  1.49702  1.44350  1.39952  1.36368  1.29019  1.22882  1.17802  1.13626  1.10212  1.03425  0.97763  0.93050  0.89150
HD14745         300    1  1.98625  2.80946  2.72624  2.64799  2.57330  2.50055  2.41288  2.33135  2.25463  2.18127  2.10944  2.02594  1.94828  1.87521  1.80513
HD14747         301    1  1.54360  1.99998  1.92875  1.86424  1.80494  1.74910  1.67223  1.60342  1.54119  1.48392  1.42989  1.35822  1.29414  1.23611  1.18269
HD147512        302    1  1.76749  2.33675  2.26168  2.19478  2.13469  2.07937  1.99551  1.92147  1.85570  1.79661  1.74229  1.66197  1.59122  1.52846  1.47211
HD147513        303    1  1.77828  2.76137  2.68257  2.61045  2.54372  2.48036  2.39340  2.31479  2.24300  2.17651  2.11326  2.02860  1.95221  1.88258  1.81808
HD147518        304    1  1.30624  1.84193  1.77122  1.70614  1.64508  1.58652  1.51306  1.44633  1.38487  1.32708  1.27142  1.20457  1.14379  1.08764  1.03475
HD148211        306    1  1.55463  2.01908  1.94359  1.87324  1.80663  1.74222  1.66492  1.59387  1.52776  1.46490  1.40385  1.33345  1.26873  1.20825  1.15061
HD148303        307    1  1.19545  1.69993  1.63210  1.57609  1.53036  1.49348  1.41559  1.35070  1.29724  1.25359  1.21839  1.14591  1.08566  1.03579  0.99491
HD148577        308    1  2.15256  2.49764  2.42100  2.35136  2.28745  2.22720  2.14270  2.06684  1.99811  1.93491  1.87530  1.79401  1.72116  1.65523  1.59462
HD14868         309    1  2.13343  2.75425  2.67548  2.60332  2.53647  2.47292  2.38611  2.30756  2.23575  2.16916  2.10573  2.02128  1.94499  1.87538  1.81082
HD148816        310    1  1.43786  1.89435  1.82025  1.75131  1.68608  1.62308  1.54790  1.47891  1.41478  1.35386  1.29475  1.22704  1.16486  1.10680  1.05149
HD149200        311    1  2.64758  3.27616  3.19333  3.11469  3.03867  2.96393  2.87538  2.79230  2.71340  2.63712  2.56174  2.47465  2.39297  2.31553  2.24079
HD149396        312    1  2.14280  2.75802  2.67918  2.60922  2.54667  2.48960  2.39996  2.32102  2.25119  2.18896  2.13225  2.04431  1.96712  1.89901  1.83839
HD149724        313    1  2.60875  3.06643  2.98462  2.91230  2.84756  2.78900  2.69536  2.61309  2.54061  2.47633  2.41811  2.32517  2.24384  2.17227  2.10903
HD149747        314    1  2.12521  2.29787  2.22179  2.15141  2.08540  2.02189  1.94086  1.86692  1.79863  1.73435  1.67233  1.59605  1.52648  1.46214  1.40150
HD150139        315    1  1.69161  2.16605  2.08936  2.01782  1.95008  1.88450  1.80504  1.73193  1.66384  1.59911  1.53617  1.46284  1.39538  1.33234  1.27226
HD150177        316    1  1.71002  2.09570  2.01827  1.94574  1.87703  1.81072  1.73189  1.65911  1.59126  1.52686  1.46434  1.39272  1.32670  1.26498  1.20616
HD150433        317    1  1.71506  2.16022  2.08637  2.01876  1.95595  1.89613  1.81688  1.74524  1.67976  1.61879  1.56058  1.48624  1.41910  1.35765  1.30040
HD150437        318    1  2.53138  3.06338  2.98195  2.90891  2.84254  2.78126  2.68916  2.60728  2.53412  2.46803  2.40687  2.31574  2.23499  2.16294  2.09805
HD150474        319    1  2.21421  2.31827  2.24316  2.17744  2.11970  2.06794  1.98273  1.90858  1.84395  1.78723  1.73654  1.65470  1.58370  1.52191  1.46773
HD151504        320    1  1.90688  2.40373  2.32778  2.26132  2.20294  2.15062  2.06418  1.98894  1.92333  1.86579  1.81441  1.73094  1.65853  1.59552  1.54029
HD151692        321    1  0.91409  1.34372  1.28270  1.23378  1.19555  1.16693  1.09720  1.04030  0.99465  0.95870  0.93143  0.86792  0.81602  0.77382  0.74005
HD151772        322    1  1.76865  2.40712  2.32178  2.24260  2.16810  2.09750  2.01003  1.92953  1.85501  1.78572  1.71963  1.64049  1.56797  1.50115  1.43858
HD151933        323    1  2.03294  2.46787  2.39072  2.31948  2.25288  2.18894  2.10574  2.02994  1.96006  1.89452  1.83146  1.75211  1.67988  1.61330  1.55079
HD152433        324    1  2.12018  2.79589  2.71479  2.63882  2.56668  2.49656  2.40998  2.32991  2.25491  2.18350  2.11378  2.03056  1.95360  1.88157  1.81284
HD152533        325    1  1.08630  1.49705  1.43268  1.38052  1.33909  1.30718  1.23333  1.17262  1.12347  1.08429  1.05393  0.98606  0.93030  0.88473  0.84806
HD153276        326    1  2.21862  2.88628  2.80623  2.73214  2.66267  2.59591  2.50847  2.42857  2.35470  2.28535  2.21849  2.13325  2.05544  1.98363  1.91619
HD15337         327    1  1.55745  2.07280  1.99974  1.93801  1.88613  1.84234  1.75809  1.68670  1.62662  1.57621  1.53387  1.45373  1.38607  1.32910  1.28132
HD153851        328    1  1.14212  1.62299  1.55823  1.50304  1.45589  1.41523  1.34260  1.28071  1.22804  1.18311  1.14427  1.07713  1.01997  0.97123  0.92949
HD153950        329    1  2.32380  2.87391  2.79337  2.71832  2.64744  2.57886  2.49177  2.41165  2.33703  2.26643  2.19784  2.11331  2.03561  1.96333  1.89488
HD154088        330    1  2.03260  2.51390  2.43701  2.37163  2.31617  2.26889  2.17893  2.10223  2.03709  1.98212  1.93554  1.84744  1.77261  1.70922  1.65577
HD154195A       331    1  1.79784  2.56755  2.48906  2.41609  2.34741  2.28106  2.19690  2.11971  2.04805  1.98035  1.91475  1.83433  1.76062  1.69219  1.62744
HD154363        332    1  0.49461  0.87271  0.82741  0.78930  0.75733  0.73025  0.68134  0.64022  0.60554  0.57624  0.55096  0.50813  0.47182  0.44102  0.41451
HD154387        333    1  0.74454  1.16414  1.10905  1.06428  1.02856  1.00065  0.93872  0.88777  0.84624  0.81280  0.78620  0.73021  0.68388  0.64564  0.61417
HD154962        335    1  2.76741  3.08942  3.00770  2.93450  2.86805  2.80683  2.71428  2.63210  2.55877  2.49266  2.43159  2.33993  2.25882  2.18653  2.12156
HD155717        336    1  1.14211  1.59756  1.53233  1.47808  1.43327  1.39646  1.32226  1.26013  1.20854  1.16592  1.13084  1.06219  1.00478  0.95686  0.91707
HD155968        337    1  2.12147  2.85712  2.77762  2.70589  2.64049  2.57951  2.49029  2.41061  2.33894  2.27372  2.21284  2.12528  2.04730  1.97730  1.91368
HD156098        339    1  3.19100  3.34060  3.25869  3.18034  3.10400  3.02844  2.94113  2.85861  2.77962  2.70266  2.62619  2.53977  2.45811  2.38018  2.30449
HD15612         340    1  1.46762  2.00812  1.93666  1.87487  1.82124  1.77395  1.69323  1.62364  1.56366  1.51169  1.46595  1.38974  1.32423  1.26777  1.21883
HD156411        341    1  2.47511  2.63191  2.55355  2.48112  2.41337  2.34827  2.26329  2.18575  2.11419  2.04704  1.98239  1.90057  1.82599  1.75723  1.69265
HD156423        342    1  1.18682  1.61149  1.54770  1.49166  1.44178  1.39656  1.32683  1.26599  1.21253  1.16507  1.12185  1.05785  1.00202  0.95295  0.90925
HD156517        343    1  1.32272  1.82832  1.75817  1.70007  1.65253  1.61400  1.53303  1.46542  1.40962  1.36397  1.32707  1.25116  1.18796  1.13563  1.09273
HD156991        344    1  1.85159  2.69869  2.61988  2.54699  2.47878  2.41324  2.32758  2.24939  2.17718  2.10943  2.04417  1.96140  1.88593  1.81633  1.75096
HD157172        345    1  1.90187  2.44691  2.37052  2.30397  2.24583  2.19413  2.10671  2.03087  1.96503  1.90765  1.85681  1.77209  1.69886  1.63541  1.58017
HD157338        346    1  2.08997  2.75088  2.67113  2.59691  2.52695  2.45929  2.37330  2.29430  2.22083  2.15137  2.08399  2.00101  1.92482  1.85404  1.78703
HD157347        347    1  2.04266  2.58697  2.50966  2.44012  2.37702  2.31830  2.23190  2.15498  2.08600  2.02340  1.96517  1.88139  1.80699  1.74040  1.68000
HD157668        348    1  1.27154  1.81914  1.75094  1.69186  1.64035  1.59474  1.51847  1.45264  1.39575  1.34625  1.30239  1.23123  1.16994  1.11693  1.07075
HD157830        349    1  1.53229  2.16818  2.09493  2.02893  1.96874  1.91247  1.83221  1.76067  1.69637  1.63768  1.58277  1.50694  1.43947  1.37881  1.32345
HD1581          350    1  1.87377  2.59026  2.51154  2.43831  2.36933  2.30265  2.21826  2.14079  2.06882  2.00078  1.93481  1.85409  1.78005  1.71127  1.64615
